field_1,State_x,State_y,School Name,Institution Type,x_centroid,y_centroid,centroid_geom,geometry,nearest_polling_index,nearest_polling_distance,nearest_polling_name,nearest_polling_geometry
84,AZ,Arizona,glendale community college,"Public, 2 Year",-112.19082263414973,33.57093084883116,"-112.19082263414973, 33.57093084883116","POLYGON ((-112.1948417 33.5674831, -112.1948172 33.5674611, -112.1947657 33.5674421, -112.1941691 33.5674565, -112.1930699 33.5674807, -112.192509 33.5674865, -112.1917376 33.5675073, -112.1908476 33.5675286, -112.1893145 33.5675575, -112.1891513 33.5676019, -112.1889657 33.5675907, -112.1886847 33.5675679, -112.1872301 33.5676013, -112.1870695 33.5676427, -112.1867055 33.5676496, -112.1865544 33.5676203, -112.1865161 33.5676288, -112.1864733 33.5676462, -112.1864525 33.5676788, -112.1864399 33.567748, -112.1864273 33.5684436, -112.1864458 33.5692142, -112.1864579 33.5697575, -112.1864466 33.5700544, -112.1864122 33.5707561, -112.1864135 33.5714734, -112.186443 33.5717725, -112.186411 33.5729791, -112.1865222 33.572982, -112.1867403 33.5729785, -112.1868509 33.5729612, -112.1871703 33.5729032, -112.1874058 33.5728756, -112.1876404 33.5728716, -112.1879161 33.572867, -112.1879291 33.5733983, -112.188267 33.5733938, -112.188301 33.5746498, -112.1898991 33.574621, -112.1899446 33.5746626, -112.1900317 33.5746615, -112.1935338 33.5745943, -112.194807 33.5745835, -112.194811 33.5728881, -112.1948221 33.5720544, -112.1948318 33.5711892, -112.1948417 33.5704867, -112.194856 33.5694425, -112.1948552 33.5691223, -112.1948528 33.5681647, -112.1948442 33.5680296, -112.1948489 33.5676233, -112.1948535 33.5675231, -112.1948417 33.5674831))",679,0.0,GLENDALE COMMUNITY COLLEGE/STUDENT UNION,POINT (-112.1908271 33.5694333)
85,AZ,California,glendale community college,"Public, 2 Year",-118.22807893516439,34.16645962587064,"-118.22807893516439, 34.16645962587064","POLYGON ((-118.2315105 34.1654074, -118.2317497 34.1651256, -118.2317542 34.1650774, -118.2317366 34.1650207, -118.2316837 34.1649663, -118.2316144 34.1649337, -118.2314841 34.1648885, -118.2313245 34.1648598, -118.2311932 34.1648529, -118.2310245 34.1648582, -118.2305033 34.1649629, -118.2300755 34.1650661, -118.2299369 34.1650922, -118.2297871 34.1651115, -118.2289803 34.1652144, -118.228827 34.1652275, -118.2286791 34.1652227, -118.228673 34.1652307, -118.2285012 34.1652124, -118.2283025 34.1651692, -118.2280732 34.1651024, -118.2271085 34.1647421, -118.2267904 34.1646382, -118.2266323 34.1645966, -118.2263589 34.1645666, -118.2259785 34.164532, -118.2257831 34.164485, -118.2254958 34.1644658, -118.2249146 34.1659316, -118.224959 34.1659245, -118.2256574 34.166026, -118.2259822 34.1662862, -118.2261838 34.166538, -118.2263405 34.1666643, -118.226601 34.1667855, -118.2266906 34.1668226, -118.2267262 34.1668487, -118.2267598 34.1668874, -118.2267751 34.1669295, -118.2267619 34.1669876, -118.2266937 34.1672588, -118.2266723 34.1673144, -118.2266255 34.1673742, -118.2265522 34.1674508, -118.2265033 34.1675241, -118.2264738 34.1676192, -118.2264647 34.167695, -118.2264759 34.16777, -118.2265186 34.1678634, -118.2265736 34.1679274, -118.2266346 34.1679864, -118.2266662 34.1680251, -118.2266998 34.1680849, -118.2267028 34.1681472, -118.2266662 34.1682407, -118.226653 34.1683039, -118.2266545 34.1683843, -118.2266647 34.1684485, -118.226678 34.1685194, -118.2266759 34.1685904, -118.2266453 34.1686672, -118.2266051 34.1686928, -118.2266013 34.1687211, -118.2266142 34.1687777, -118.2266879 34.1688544, -118.2267487 34.1688757, -118.2267243 34.1689172, -118.2276982 34.1693377, -118.2284571 34.1685822, -118.2290573 34.1679807, -118.2297722 34.1672626, -118.2299404 34.1670804, -118.2309004 34.166101, -118.2315105 34.1654074))",789,5.056101570696965,AGUILA FIRE DEPARTMENT,POINT (-113.1738336 33.9406677)
88,AZ,Arizona,grand canyon university,,-112.12677084489378,33.5132069966175,"-112.12677084489378, 33.5132069966175","MULTIPOLYGON (((-112.1212048 33.5121915, -112.121219 33.5098209, -112.1212118 33.5096587, -112.1212089 33.5096142, -112.1211945 33.5095854, -112.1211643 33.5095662, -112.1211167 33.5095578, -112.1197101 33.5095773, -112.11969 33.5112285, -112.1202666 33.511224, -112.1202706 33.5116911, -112.1207491 33.5116897, -112.1207498 33.5121956, -112.1212048 33.5121915)), ((-112.1299119 33.5147634, -112.1299148 33.5161602, -112.1299158 33.5166558, -112.1340029 33.5166441, -112.1340502 33.5166409, -112.1340796 33.5166264, -112.1341017 33.5166086, -112.1341171 33.5165827, -112.1341012 33.5129449, -112.1340881 33.5113473, -112.1319442 33.5113487, -112.1319429 33.5095544, -112.1300484 33.5095518, -112.129756 33.5095831, -112.129229 33.509579, -112.1286912 33.5095518, -112.1270101 33.509557, -112.1258458 33.5095549, -112.1257995 33.5095603, -112.1257622 33.5095679, -112.1257226 33.5095854, -112.1256988 33.5096121, -112.1256652 33.5112016, -112.1256891 33.5130332, -112.1256897 33.5130741, -112.1255997 33.5131304, -112.1250468 33.5131335, -112.1250542 33.5112806, -112.1255174 33.5112804, -112.125523 33.5096119, -112.125499 33.5095801, -112.1254619 33.5095576, -112.1214185 33.5095485, -112.1213839 33.5095674, -112.1213622 33.5095944, -112.1213471 33.5096218, -112.1213249 33.5112857, -112.121939 33.5112856, -112.1219328 33.5131301, -112.1228847 33.5131312, -112.1228855 33.5132441, -112.122891 33.5148565, -112.1223555 33.5148575, -112.1223571 33.5141031, -112.1218648 33.5140989, -112.12184 33.5140863, -112.121333 33.5141046, -112.1213245 33.5144988, -112.1202468 33.5145044, -112.1202459 33.5149547, -112.1170501 33.5149986, -112.1170465 33.5159489, -112.1184423 33.5159509, -112.1184452 33.5167206, -112.1208249 33.5167215, -112.1213732 33.516726, -112.1224196 33.516724, -112.1225168 33.5167238, -112.1243526 33.5167203, -112.124663 33.5167159, -112.1248421 33.5167058, -112.1252732 33.5166745, -112.1253987 33.5166667, -112.1255602 33.5166656, -112.1257487 33.5166633, -112.1270032 33.5166629, -112.1270052 33.516558, -112.1269997 33.516018, -112.1269933 33.5153841, -112.1269871 33.5147737, -112.1298554 33.5147764, -112.1298768 33.5147635, -112.1299119 33.5147634), (-112.1244263 33.5126832, -112.1244384 33.5131289, -112.123441 33.5131313, -112.1234391 33.5122025, -112.1239773 33.512197, -112.1239829 33.5125931, -112.1240792 33.5126849, -112.1244263 33.5126832)))",642,0.008213095482320217,SEVILLA ELEMENTARY SCHOOL,POINT (-112.1423229 33.5148956)
89,AZ,Arizona,grand canyon university,,-110.9432908315358,32.27087554432155,"-110.9432908315358, 32.27087554432155","POLYGON ((-110.9436783 32.2712955, -110.9436714 32.2704511, -110.9429034 32.2704556, -110.9429102 32.2712999, -110.943 32.2712994, -110.943127 32.2712987, -110.9436783 32.2712955))",783,1.1942664179057951,BARNEY FAMILY SPORTS COMPLEX,POINT (-111.607476 33.264092)
90,AZ,Arizona,mesa community college,"Public, 2 Year",-111.86974981747355,33.3896514972742,"-111.86974981747355, 33.3896514972742","POLYGON ((-111.8744631 33.386979, -111.8725243 33.3869738, -111.8714012 33.3867969, -111.8701711 33.3866043, -111.8693719 33.3865608, -111.8689491 33.3865378, -111.8666699 33.3865442, -111.8661189 33.3865403, -111.863949 33.3866213, -111.8639477 33.3877498, -111.8639441 33.3880564, -111.8639343 33.388724, -111.8659713 33.3887315, -111.8659643 33.3892341, -111.8659563 33.3901975, -111.8659436 33.3917327, -111.865934 33.3928882, -111.8659337 33.3929301, -111.8660723 33.39293, -111.8675133 33.3929294, -111.8675493 33.3929294, -111.8677625 33.3929284, -111.8694568 33.3929234, -111.8706004 33.3929213, -111.8707339 33.3929008, -111.8710088 33.3928904, -111.8712321 33.3929225, -111.8714269 33.3929162, -111.8717371 33.3929203, -111.8735285 33.3929179, -111.8736787 33.3928854, -111.8739744 33.3928932, -111.8741226 33.3929123, -111.8744469 33.3929088, -111.8744568 33.392886, -111.8744608 33.3924285, -111.8744641 33.3912109, -111.8744739 33.3903583, -111.8744767 33.3901864, -111.8744758 33.3898644, -111.8744472 33.3898, -111.8744518 33.3895911, -111.8744771 33.38949, -111.8744773 33.3891841, -111.8744851 33.3882652, -111.8744859 33.388071, -111.8744631 33.386979))",695,0.0,MESA COMMUNITY COLLEGE,POINT (-111.8719964 33.3916488)
91,AZ,Illinois,midwestern university,"Private, 4 Year",-87.99913290217138,41.827453755101736,"-87.99913290217138, 41.827453755101736","POLYGON ((-88.0010259 41.8311915, -88.0009709 41.8297772, -88.00222770000001 41.8297458, -88.002135 41.82759, -88.00213789999999 41.8275188, -88.00241680000001 41.8275148, -88.0027226 41.8273209, -88.0025594 41.8239678, -87.9960684 41.8241055, -87.99593280000001 41.8241084, -87.99614939999999 41.8313489, -88.0010259 41.8311915))",112,0.010359014571855006,Yorktown Center Lombard,POINT (-88.0071006 41.8395824)
92,AZ,Arizona,midwestern university,"Private, 4 Year",-112.18342756263769,33.6637927039082,"-112.18342756263769, 33.6637927039082","POLYGON ((-112.1844659 33.6653597, -112.1844658 33.6651959, -112.1864363 33.6651746, -112.1864732 33.6651448, -112.1864932 33.6650718, -112.1863916 33.6615355, -112.1863527 33.6615099, -112.1862797 33.6614876, -112.1855906 33.6614939, -112.1851104 33.6615426, -112.1843459 33.6616607, -112.1837484 33.6617571, -112.1834278 33.6618053, -112.1832562 33.6618352, -112.1828821 33.6618664, -112.18259 33.6618514, -112.1817321 33.6617633, -112.1807742 33.6617641, -112.1807217 33.6617887, -112.1807375 33.6625934, -112.1805758 33.6631089, -112.1802957 33.6638341, -112.1798013 33.6651022, -112.1797876 33.6652395, -112.181213 33.6652422, -112.1817869 33.6652074, -112.1822068 33.6652794, -112.1822122 33.6665155, -112.1842952 33.6665057, -112.1844975 33.6662019, -112.1844659 33.6653597))",712,0.022129504409047443,GLENDALE MARKET SQUARE,POINT (-112.1859593 33.6393601)
93,IL,Illinois,midwestern university,"Private, 4 Year",-87.99913290217138,41.827453755101736,"-87.99913290217138, 41.827453755101736","POLYGON ((-88.0010259 41.8311915, -88.0009709 41.8297772, -88.00222770000001 41.8297458, -88.002135 41.82759, -88.00213789999999 41.8275188, -88.00241680000001 41.8275148, -88.0027226 41.8273209, -88.0025594 41.8239678, -87.9960684 41.8241055, -87.99593280000001 41.8241084, -87.99614939999999 41.8313489, -88.0010259 41.8311915))",112,0.010359014571855006,Yorktown Center Lombard,POINT (-88.0071006 41.8395824)
94,IL,Arizona,midwestern university,"Private, 4 Year",-112.18342756263769,33.6637927039082,"-112.18342756263769, 33.6637927039082","POLYGON ((-112.1844659 33.6653597, -112.1844658 33.6651959, -112.1864363 33.6651746, -112.1864732 33.6651448, -112.1864932 33.6650718, -112.1863916 33.6615355, -112.1863527 33.6615099, -112.1862797 33.6614876, -112.1855906 33.6614939, -112.1851104 33.6615426, -112.1843459 33.6616607, -112.1837484 33.6617571, -112.1834278 33.6618053, -112.1832562 33.6618352, -112.1828821 33.6618664, -112.18259 33.6618514, -112.1817321 33.6617633, -112.1807742 33.6617641, -112.1807217 33.6617887, -112.1807375 33.6625934, -112.1805758 33.6631089, -112.1802957 33.6638341, -112.1798013 33.6651022, -112.1797876 33.6652395, -112.181213 33.6652422, -112.1817869 33.6652074, -112.1822068 33.6652794, -112.1822122 33.6665155, -112.1842952 33.6665057, -112.1844975 33.6662019, -112.1844659 33.6653597))",712,0.022129504409047443,GLENDALE MARKET SQUARE,POINT (-112.1859593 33.6393601)
95,AZ,Arizona,northern arizona university,"Public, 4 Year",-111.65478409892768,35.183171003521345,"-111.65478409892768, 35.183171003521345","POLYGON ((-111.655267 35.1951156, -111.65678 35.193774, -111.6572175 35.1928376, -111.6573074 35.1926451, -111.6588104 35.191123, -111.6592305 35.1904611, -111.6597914 35.1905688, -111.6601857 35.1900145, -111.6597979 35.1897991, -111.6595337 35.1897496, -111.6592695 35.1897071, -111.659001 35.1894726, -111.6589057 35.189077, -111.6588017 35.1888681, -111.6586328 35.1885885, -111.6582689 35.1880894, -111.6584205 35.1866769, -111.6583859 35.1857105, -111.6586155 35.1852432, -111.6586804 35.1846485, -111.6581217 35.1843334, -111.6573818 35.1849742, -111.6570357 35.1848516, -111.657048 35.1840055, -111.6570694 35.1831344, -111.6569836 35.1829166, -111.6568029 35.1822757, -111.6567646 35.1815673, -111.6571016 35.1810466, -111.6571386 35.1810261, -111.6575968 35.1807715, -111.6578856 35.180611, -111.6581858 35.1804809, -111.6584982 35.1800303, -111.6584828 35.1799716, -111.6584063 35.1796798, -111.658318 35.179607, -111.6577509 35.1791391, -111.6576529 35.1790389, -111.658051 35.1787335, -111.6587677 35.1785132, -111.659368 35.178348, -111.6593558 35.1779574, -111.6596376 35.1775118, -111.6601388 35.1775337, -111.6602601 35.1775479, -111.6606157 35.1770923, -111.6611351 35.1764078, -111.661073 35.1752977, -111.6608838 35.1751262, -111.6599396 35.1751545, -111.6599894 35.1760821, -111.6589412 35.175898, -111.6588935 35.1764574, -111.6580792 35.1755864, -111.657965 35.1752103, -111.6579459 35.1750623, -111.6583811 35.1731174, -111.6581595 35.1725757, -111.6571189 35.172147, -111.6555919 35.172034, -111.6541473 35.1720728, -111.6541754 35.1743244, -111.6523435 35.1748916, -111.6538302 35.1767545, -111.6534056 35.1768787, -111.6525696 35.1772965, -111.6522353 35.1771161, -111.6529984 35.1769066, -111.6529238 35.176476, -111.6514655 35.1756005, -111.6505901 35.1757174, -111.6505318 35.1755502, -111.6487219 35.1753768, -111.6486058 35.1759362, -111.6488231 35.176953, -111.6488337 35.177346, -111.6487558 35.1785498, -111.6502891 35.1786843, -111.6504537 35.1801288, -111.6514759 35.1808722, -111.6529226 35.1817998, -111.652942 35.1837512, -111.6493198 35.1838233, -111.6493434 35.184606, -111.6530288 35.1845769, -111.6530439 35.1852691, -111.6530171 35.1868655, -111.6529898 35.1885719, -111.6502003 35.1885117, -111.6484158 35.1884657, -111.648498 35.1900056, -111.6530816 35.191464, -111.6519675 35.1941329, -111.655267 35.1951156))",778,1.3755420816728567,SPIRIT IN THE DESERT RETREAT CENTER,POINT (-111.9211106 33.822175)
96,AZ,Arizona,northland pioneer college,"Public, 2 Year",-109.97341365292849,33.82573448635853,"-109.97341365292849, 33.82573448635853","POLYGON ((-109.9734101 33.8269973, -109.9749711 33.8259256, -109.9734476 33.824475, -109.971841 33.8255423, -109.9734101 33.8269973))",829,1.2193809159557725,Mobile-Early,POINT (-108.7577202 33.712403)
97,AZ,Arizona,phoenix college,"Public, 2 Year",-112.08916539631484,33.48318956392763,"-112.08916539631484, 33.48318956392763","POLYGON ((-112.0913776 33.4809293, -112.0907439 33.4809452, -112.0907439 33.4809177, -112.0907439 33.4808584, -112.0907533 33.480467, -112.0905544 33.4804599, -112.0904112 33.4804543, -112.0899745 33.4804398, -112.0898427 33.4804354, -112.0897035 33.4804328, -112.0891859 33.4804231, -112.0876261 33.4803951, -112.0875464 33.480394, -112.0871533 33.4803896, -112.0870289 33.480388, -112.0864804 33.480383, -112.0864854 33.4808647, -112.0870116 33.4808693, -112.0870061 33.4813294, -112.0870033 33.4817668, -112.0870053 33.4822062, -112.0870044 33.4822946, -112.087002 33.4826577, -112.0869988 33.4828257, -112.0869983 33.4828679, -112.0869948 33.4831158, -112.0869908 33.4834023, -112.0869898 33.4835598, -112.0869947 33.4838336, -112.0870114 33.4839075, -112.0870562 33.483994, -112.0870797 33.4840299, -112.0871162 33.484085, -112.0871461 33.4841542, -112.0871558 33.4842295, -112.0871569 33.4844825, -112.0871482 33.4850269, -112.087141 33.4854929, -112.087141 33.4858923, -112.0871419 33.4859603, -112.0876553 33.4859668, -112.0887225 33.4859781, -112.0887927 33.4859789, -112.0890023 33.4859811, -112.0895897 33.4859886, -112.0901104 33.4860033, -112.0904932 33.4860109, -112.0910393 33.4860191, -112.0912173 33.4860203, -112.0913609 33.4860212, -112.0913713 33.4854622, -112.0913804 33.4841739, -112.0913807 33.4840793, -112.0913826 33.483628, -112.0913881 33.4822771, -112.0913839 33.4817122, -112.0913804 33.481275, -112.0913776 33.4809293))",621,0.013007975203309492,ARIZONA VETERANS MEMORIAL COLISEUM,POINT (-112.0975653 33.4693853)
98,AZ,Arizona,pima community college,"Public, 2 Year",-111.01601389013288,32.22890428394822,"-111.01601389013288, 32.22890428394822","POLYGON ((-111.0200243 32.2250669, -111.0165565 32.2250904, -111.0165076 32.2250908, -111.0164283 32.2250885, -111.0163392 32.2250919, -111.0161703 32.2250931, -111.0118791 32.2251222, -111.011806 32.2251985, -111.0118597 32.2327722, -111.0202359 32.2326533, -111.0202215 32.230856, -111.0201799 32.2252076, -111.0201423 32.2251077, -111.0200243 32.2250669))",783,1.1868937302495508,BARNEY FAMILY SPORTS COMPLEX,POINT (-111.607476 33.264092)
99,AZ,Arizona,pima community college,"Public, 2 Year",-110.89945186350171,32.19896259148727,"-110.89945186350171, 32.19896259148727","POLYGON ((-110.90082 32.1996311, -110.9008603 32.1984634, -110.9004834 32.1984532, -110.900179 32.1984282, -110.8998276 32.198376, -110.8990189 32.1982092, -110.8987427 32.198174, -110.8984168 32.1981547, -110.8981968 32.1981536, -110.8981874 32.1996255, -110.8992231 32.1996277, -110.9001558 32.1996297, -110.9001946 32.1996298, -110.9002182 32.1996298, -110.90082 32.1996311))",783,1.277669640386287,BARNEY FAMILY SPORTS COMPLEX,POINT (-111.607476 33.264092)
100,AZ,Arizona,pima community college,"Public, 2 Year",-110.9893236466366,32.145986328216445,"-110.9893236466366, 32.145986328216445","POLYGON ((-110.9914076 32.1481891, -110.9913965 32.1435884, -110.9873744 32.1437732, -110.9870897 32.1482868, -110.9914076 32.1481891))",783,1.2746684101000394,BARNEY FAMILY SPORTS COMPLEX,POINT (-111.607476 33.264092)
101,AZ,Arizona,pima community college,"Public, 2 Year",-110.88671824035968,32.22262108620064,"-110.88671824035968, 32.22262108620064","POLYGON ((-110.8878289 32.2233416, -110.8878212 32.2227352, -110.8877944 32.2217931, -110.8856565 32.2218154, -110.8857317 32.2237098, -110.8858152 32.2237114, -110.8859163 32.2236895, -110.8863652 32.2233889, -110.8878289 32.2233416))",783,1.2653273661936564,BARNEY FAMILY SPORTS COMPLEX,POINT (-111.607476 33.264092)
102,AZ,Arizona,pima community college,"Public, 2 Year",-110.9897803,32.1455415,"-110.9897803, 32.1455415",POINT (-110.9897803 32.1455415),783,1.2777727492980642,BARNEY FAMILY SPORTS COMPLEX,POINT (-111.607476 33.264092)
103,AZ,Arizona,prescott college,"Private, 4 Year",-112.4766939,34.5450449,"-112.4766939, 34.5450449",POINT (-112.4766939 34.5450449),788,0.627047434896412,WICKENBURG COMMUNITY CENTER,POINT (-112.7292718 33.9711173)
104,AZ,Arizona,scottsdale community college,"Public, 2 Year",-111.88270271569122,33.5130903065557,"-111.88270271569122, 33.5130903065557","POLYGON ((-111.8870143 33.5095391, -111.884811 33.5095605, -111.8827133 33.5095805, -111.8808457 33.5095424, -111.878915 33.5095436, -111.8783928 33.5095695, -111.8783936 33.5143137, -111.87838 33.5160089, -111.8783802 33.5166377, -111.8870325 33.5166028, -111.8870143 33.5095391))",657,0.04237017041952433,MINI SOCIAL,POINT (-111.9279126 33.4984684)
105,AZ,Arizona,south mountain community college,"Public, 2 Year",-112.03364543617802,33.382713935519924,"-112.03364543617802, 33.382713935519924","POLYGON ((-112.0303239 33.3850598, -112.0320151 33.3850541, -112.0331342 33.3850503, -112.034382 33.3850443, -112.0362086 33.3850355, -112.036417 33.3828519, -112.0377265 33.3829303, -112.0378338 33.3810176, -112.0364661 33.3809056, -112.0363534 33.3808025, -112.0326895 33.3804666, -112.0303848 33.3803918, -112.0303239 33.3850598))",641,0.0005336551414541654,T G BARR SCHOOL,POINT (-112.036532 33.38546)
106,AZ,Arizona,university of arizona,"Public, 4 Year",-110.9508959979024,32.23335110949939,"-110.9508959979024, 32.23335110949939","MULTIPOLYGON (((-110.9393274 32.2160968, -110.9393281 32.2142344, -110.9387429 32.2142324, -110.9358509 32.2142767, -110.9352623 32.2142857, -110.9353028 32.2160468, -110.9393274 32.2160968)), ((-110.9538697 32.2395672, -110.9562351 32.2395573, -110.9562351 32.238635, -110.953837 32.238639, -110.9538697 32.2395672)), ((-110.9781358 32.2276962, -110.9777848 32.2276687, -110.9774656 32.227678, -110.9768428 32.2276871, -110.9756933 32.2276924, -110.9753321 32.2276961, -110.9751122 32.2276949, -110.9748292 32.2276934, -110.9748158 32.2276933, -110.9748064 32.2276932, -110.9744984 32.227693, -110.974061 32.2276926, -110.9736931 32.2276897, -110.9736706 32.2276895, -110.9736763 32.2278287, -110.9745007 32.2282095, -110.9746288 32.2282687, -110.9746985 32.2283013, -110.9755495 32.2287002, -110.9757772 32.2288075, -110.9759354 32.2288911, -110.9763305 32.2291, -110.976466 32.2291719, -110.976613 32.2292621, -110.9768361 32.2294097, -110.9774222 32.2297974, -110.9775076 32.2296505, -110.9775427 32.2297305, -110.977583 32.22979, -110.9776359 32.229836, -110.9776847 32.2298577, -110.9777556 32.2298728, -110.977835 32.2298838, -110.9779677 32.2298938, -110.9779741 32.229813, -110.9780311 32.2291691, -110.9780625 32.2287424, -110.9780666 32.2286843, -110.9781205 32.2279197, -110.9781307 32.2277748, -110.9781358 32.2276962)), ((-110.9701324 32.2395686, -110.9689442 32.2395766, -110.9689107 32.2395811, -110.9688892 32.2395845, -110.9688718 32.2395959, -110.968857 32.2396117, -110.9688476 32.2396288, -110.9688449 32.239656, -110.968849 32.2404726, -110.9688557 32.2404897, -110.9688718 32.2405078, -110.9688946 32.2405237, -110.9689308 32.2405316, -110.9702032 32.2405232, -110.9702263 32.2405226, -110.970241 32.2405146, -110.9702477 32.2405033, -110.9702504 32.2404806, -110.9702367 32.2396282, -110.970233 32.2395913, -110.9702196 32.2395766, -110.9702021 32.2395709, -110.9701324 32.2395686)), ((-110.9579663 32.2342956, -110.9580731 32.2342956, -110.9584255 32.2342955, -110.9587194 32.2342954, -110.9587143 32.2348985, -110.959365 32.2349084, -110.9594587 32.2329899, -110.9594601 32.2328973, -110.9594642 32.2326326, -110.959463 32.2322299, -110.9594637 32.2322109, -110.9602707 32.2322157, -110.9602689 32.2316822, -110.9596051 32.2316853, -110.9594679 32.2316859, -110.9594674 32.2317153, -110.9594665 32.2317742, -110.9594641 32.2321426, -110.9594641 32.232157, -110.9587081 32.2321585, -110.9587097 32.232994, -110.9586063 32.232995, -110.9579569 32.2330015, -110.9579663 32.2342956)), ((-110.9568071 32.2336075, -110.9567989 32.2333136, -110.9567836 32.2330029, -110.9567834 32.2329866, -110.9567777 32.2318582, -110.9567754 32.2318122, -110.9567747 32.2318069, -110.9567665 32.2316947, -110.9567604 32.2312796, -110.9566986 32.2311945, -110.9566986 32.2304726, -110.9566985 32.2304487, -110.9566815 32.2303891, -110.9567589 32.2303725, -110.9576042 32.2303744, -110.9579147 32.2303751, -110.9579101 32.2309321, -110.9579156 32.2310306, -110.958806 32.2310376, -110.9588071 32.2303052, -110.959368 32.2302983, -110.9593594 32.2291294, -110.9593598 32.2290751, -110.959368 32.2278442, -110.9529676 32.2278442, -110.9509308 32.2278442, -110.9509222 32.2265373, -110.9479608 32.2265795, -110.9479646 32.2266192, -110.9479668 32.2273595, -110.9479815 32.2277494, -110.9440472 32.2279023, -110.9440987 32.2316851, -110.9441078 32.2349287, -110.9452065 32.2349215, -110.9452132 32.2354528, -110.9467067 32.2354165, -110.946705 32.2361888, -110.9467035 32.2368884, -110.9458568 32.2368927, -110.9458496 32.2368928, -110.9458546 32.2362139, -110.9453648 32.2362185, -110.9453797 32.2372874, -110.9444281 32.2372972, -110.944194 32.2372954, -110.9442468 32.2428474, -110.9442549 32.2436936, -110.9445294 32.2437433, -110.9453292 32.2437473, -110.946816 32.2437344, -110.9483023 32.2437237, -110.9497933 32.2437163, -110.9497864 32.2431852, -110.9497849 32.2430834, -110.9497823 32.2427157, -110.949782 32.2426691, -110.9497756 32.2421674, -110.9497745 32.2416549, -110.9497734 32.2411372, -110.9497725 32.2410822, -110.9497687 32.2406354, -110.9497641 32.2401415, -110.9497634 32.2396242, -110.9497618 32.2394832, -110.9497608 32.2393599, -110.9497597 32.2391424, -110.9497585 32.2386402, -110.9512462 32.2386307, -110.9512821 32.2386306, -110.9524623 32.2386279, -110.9537984 32.2386109, -110.9546561 32.2386096, -110.9547927 32.2386094, -110.9552804 32.2386087, -110.9567872 32.2386018, -110.9567843 32.2384236, -110.9567833 32.2380349, -110.9567831 32.237964, -110.9567795 32.2375234, -110.9567798 32.237467, -110.9567789 32.2372961, -110.9567783 32.2372171, -110.9567795 32.2370432, -110.9567794 32.2368766, -110.9567799 32.2366044, -110.9567805 32.2363534, -110.9567785 32.2362269, -110.9567799 32.2361648, -110.956781 32.2361171, -110.9567821 32.2359495, -110.956782 32.2358491, -110.956782 32.2358326, -110.9567821 32.2354432, -110.95678 32.2348264, -110.9567789 32.2347171, -110.9567776 32.2345408, -110.9567744 32.2344057, -110.9567731 32.234335, -110.956772 32.2338571, -110.9567924 32.2337368, -110.9568011 32.2336692, -110.9568071 32.2336075), (-110.946835 32.2328781, -110.9480569 32.2328717, -110.9480558 32.233755, -110.946857 32.2337584, -110.9468381 32.2337448, -110.946835 32.2328781), (-110.9480521 32.233897, -110.9480535 32.2343261, -110.9468366 32.2343366, -110.946842 32.2339216, -110.9468614 32.2339078, -110.9480521 32.233897), (-110.9522413 32.2338714, -110.9522458 32.2343115, -110.9517493 32.2343239, -110.9509389 32.2343047, -110.9509332 32.2338752, -110.9516606 32.2338731, -110.9522413 32.2338714), (-110.9528418 32.2338845, -110.9528461 32.2342712, -110.9524217 32.2342747, -110.9524174 32.2338879, -110.9528418 32.2338845)))",783,1.205727638820545,BARNEY FAMILY SPORTS COMPLEX,POINT (-111.607476 33.264092)
107,AZ,Arizona,university of arizona,"Public, 4 Year",-112.06390058960113,33.45179100970433,"-112.06390058960113, 33.45179100970433","POLYGON ((-112.0633539 33.4514658, -112.0633517 33.4522683, -112.0640028 33.4522701, -112.0640084 33.4518317, -112.0646877 33.451835, -112.064681 33.4514435, -112.0633539 33.4514658))",620,0.005617055884543412,PHOENIX CONVENTION CENTER - SOUTH BUILDING,POINT (-112.0687094 33.447529)
108,AZ,Arizona,yavapai college,"Public, 2 Year",-112.05564284532164,34.73807514126139,"-112.05564284532164, 34.73807514126139","POLYGON ((-112.05692 34.739649, -112.0569476 34.7383989, -112.0580894 34.7383974, -112.0580687 34.7367061, -112.0536538 34.7366841, -112.0535887 34.7396655, -112.0537201 34.7396645, -112.0544553 34.7396588, -112.0554876 34.739654, -112.0564587 34.7396494, -112.0565024 34.7396492, -112.05692 34.739649))",774,0.8673218151346688,OUTLETS AT ANTHEM,POINT (-112.149728 33.8742412)
109,AZ,Arizona,yavapai college,"Public, 2 Year",-112.4549,34.5472599,"-112.4549, 34.5472599",POINT (-112.4549 34.5472599),788,0.638138057296384,WICKENBURG COMMUNITY CENTER,POINT (-112.7292718 33.9711173)
148,NM,New Mexico,clovis community college,"Public, 2 Year",-103.16551583501702,34.402551345740456,"-103.16551583501702, 34.402551345740456","POLYGON ((-103.1681974 34.4048218, -103.1681713 34.399985, -103.1639617 34.399942, -103.1639617 34.4014921, -103.1624918 34.4015351, -103.162457 34.4048433, -103.1681974 34.4048218))",833,0.018584362024290358,Youth Recreation Building - EV,POINT (-103.1867741 34.4053554)
